id,game_id,series_id,player_id,player_name,team_id,agent,final_money,final_loadout_value,final_net_worth,total_kills,total_deaths,total_assists,total_headshots
373f081d-edba-4aed-b378-bf4d7568902e_14940,373f081d-edba-4aed-b378-bf4d7568902e,2654012,14940,icy,96,raze,2000,3500,5500,20,15,11,15
373f081d-edba-4aed-b378-bf4d7568902e_1192,373f081d-edba-4aed-b378-bf4d7568902e,2654012,1192,leaf,96,killjoy,2650,4400,7050,17,17,5,14
373f081d-edba-4aed-b378-bf4d7568902e_2349,373f081d-edba-4aed-b378-bf4d7568902e,2654012,2349,valyn,96,omen,2050,550,2600,26,17,8,20
373f081d-edba-4aed-b378-bf4d7568902e_2353,373f081d-edba-4aed-b378-bf4d7568902e,2654012,2353,trent,96,fade,3500,4200,7700,8,15,1,9
373f081d-edba-4aed-b378-bf4d7568902e_2351,373f081d-edba-4aed-b378-bf4d7568902e,2654012,2351,JonahP,96,viper,800,0,800,13,17,7,17
932904bd-40ab-409d-973e-5c827b76336d_14,932904bd-40ab-409d-973e-5c827b76336d,2654012,14,aspas,1611,jett,100,200,300,17,17,11,12
932904bd-40ab-409d-973e-5c827b76336d_2343,932904bd-40ab-409d-973e-5c827b76336d,2654012,2343,tex,1611,killjoy,100,200,300,13,19,5,12
932904bd-40ab-409d-973e-5c827b76336d_207,932904bd-40ab-409d-973e-5c827b76336d,2654012,207,kiNgg,1611,omen,50,400,450,25,13,10,20
932904bd-40ab-409d-973e-5c827b76336d_2515,932904bd-40ab-409d-973e-5c827b76336d,2654012,2515,C0M,1611,sova,550,150,700,17,14,8,12
932904bd-40ab-409d-973e-5c827b76336d_74,932904bd-40ab-409d-973e-5c827b76336d,2654012,74,Mazino,1611,kay/o,150,3500,3650,15,18,5,18
932904bd-40ab-409d-973e-5c827b76336d_14940,932904bd-40ab-409d-973e-5c827b76336d,2654012,14940,icy,96,jett,50,450,500,16,18,13,13
932904bd-40ab-409d-973e-5c827b76336d_1192,932904bd-40ab-409d-973e-5c827b76336d,2654012,1192,leaf,96,killjoy,1400,0,1400,18,20,6,17
932904bd-40ab-409d-973e-5c827b76336d_2349,932904bd-40ab-409d-973e-5c827b76336d,2654012,2349,valyn,96,omen,1800,4100,5900,19,15,6,16
932904bd-40ab-409d-973e-5c827b76336d_2353,932904bd-40ab-409d-973e-5c827b76336d,2654012,2353,trent,96,sova,2500,4500,7000,14,17,9,12
932904bd-40ab-409d-973e-5c827b76336d_2351,932904bd-40ab-409d-973e-5c827b76336d,2654012,2351,JonahP,96,kay/o,4400,4950,9350,14,17,6,16
07e14580-ba7e-433d-89a3-74829c2688e8_14940,07e14580-ba7e-433d-89a3-74829c2688e8,2654052,14940,icy,96,raze,1000,3700,4700,16,17,9,11
07e14580-ba7e-433d-89a3-74829c2688e8_1192,07e14580-ba7e-433d-89a3-74829c2688e8,2654052,1192,leaf,96,viper,500,200,700,20,17,7,17
07e14580-ba7e-433d-89a3-74829c2688e8_2349,07e14580-ba7e-433d-89a3-74829c2688e8,2654052,2349,valyn,96,brimstone,550,350,900,19,15,4,15
07e14580-ba7e-433d-89a3-74829c2688e8_2353,07e14580-ba7e-433d-89a3-74829c2688e8,2654052,2353,trent,96,gekko,1250,300,1550,9,15,3,14
07e14580-ba7e-433d-89a3-74829c2688e8_2351,07e14580-ba7e-433d-89a3-74829c2688e8,2654052,2351,JonahP,96,skye,250,150,400,14,16,6,12
07e14580-ba7e-433d-89a3-74829c2688e8_2341,07e14580-ba7e-433d-89a3-74829c2688e8,2654052,2341,eeiu,337,fade,5850,4700,10550,20,14,8,18
07e14580-ba7e-433d-89a3-74829c2688e8_727,07e14580-ba7e-433d-89a3-74829c2688e8,2654052,727,bang,337,viper,4500,4600,9100,21,13,5,19
07e14580-ba7e-433d-89a3-74829c2688e8_2345,07e14580-ba7e-433d-89a3-74829c2688e8,2654052,2345,Boostio,337,gekko,4050,300,4350,13,16,4,7
07e14580-ba7e-433d-89a3-74829c2688e8_2361,07e14580-ba7e-433d-89a3-74829c2688e8,2654052,2361,Cryo,337,brimstone,500,950,1450,12,18,3,9
07e14580-ba7e-433d-89a3-74829c2688e8_296,07e14580-ba7e-433d-89a3-74829c2688e8,2654052,296,Asuna,337,raze,2600,300,2900,14,17,8,9
4242545a-2c5f-4d0f-8239-63b2102cdb36_14940,4242545a-2c5f-4d0f-8239-63b2102cdb36,2654052,14940,icy,96,yoru,450,500,950,16,18,8,16
4242545a-2c5f-4d0f-8239-63b2102cdb36_1192,4242545a-2c5f-4d0f-8239-63b2102cdb36,2654052,1192,leaf,96,cypher,500,0,500,13,17,3,9
4242545a-2c5f-4d0f-8239-63b2102cdb36_2349,4242545a-2c5f-4d0f-8239-63b2102cdb36,2654052,2349,valyn,96,astra,100,150,250,10,16,2,10
4242545a-2c5f-4d0f-8239-63b2102cdb36_2353,4242545a-2c5f-4d0f-8239-63b2102cdb36,2654052,2353,trent,96,sova,200,150,350,7,16,2,6
4242545a-2c5f-4d0f-8239-63b2102cdb36_2351,4242545a-2c5f-4d0f-8239-63b2102cdb36,2654052,2351,JonahP,96,viper,150,200,350,9,14,3,8
4242545a-2c5f-4d0f-8239-63b2102cdb36_2341,4242545a-2c5f-4d0f-8239-63b2102cdb36,2654052,2341,eeiu,337,sova,5450,3500,8950,16,10,6,10
4242545a-2c5f-4d0f-8239-63b2102cdb36_727,4242545a-2c5f-4d0f-8239-63b2102cdb36,2654052,727,bang,337,viper,5000,4200,9200,17,11,9,10
4242545a-2c5f-4d0f-8239-63b2102cdb36_2345,4242545a-2c5f-4d0f-8239-63b2102cdb36,2654052,2345,Boostio,337,cypher,6900,3900,10800,22,10,9,19
4242545a-2c5f-4d0f-8239-63b2102cdb36_2361,4242545a-2c5f-4d0f-8239-63b2102cdb36,2654052,2361,Cryo,337,jett,3550,4550,8100,14,12,5,6
4242545a-2c5f-4d0f-8239-63b2102cdb36_296,4242545a-2c5f-4d0f-8239-63b2102cdb36,2654052,296,Asuna,337,kay/o,6000,4200,10200,12,12,0,13
a3829f99-0642-4cc6-8007-bc207a2efed8_14940,a3829f99-0642-4cc6-8007-bc207a2efed8,2654052,14940,icy,96,raze,4800,600,5400,17,15,8,12
a3829f99-0642-4cc6-8007-bc207a2efed8_1192,a3829f99-0642-4cc6-8007-bc207a2efed8,2654052,1192,leaf,96,cypher,4100,0,4100,14,17,7,11
a3829f99-0642-4cc6-8007-bc207a2efed8_2349,a3829f99-0642-4cc6-8007-bc207a2efed8,2654052,2349,valyn,96,omen,4600,4150,8750,14,16,8,12
a3829f99-0642-4cc6-8007-bc207a2efed8_2353,a3829f99-0642-4cc6-8007-bc207a2efed8,2654052,2353,trent,96,gekko,3600,0,3600,13,16,4,12
a3829f99-0642-4cc6-8007-bc207a2efed8_2351,a3829f99-0642-4cc6-8007-bc207a2efed8,2654052,2351,JonahP,96,breach,1300,0,1300,10,18,5,10
a3829f99-0642-4cc6-8007-bc207a2efed8_2341,a3829f99-0642-4cc6-8007-bc207a2efed8,2654052,2341,eeiu,337,sova,1550,550,2100,8,14,0,6
a3829f99-0642-4cc6-8007-bc207a2efed8_727,a3829f99-0642-4cc6-8007-bc207a2efed8,2654052,727,bang,337,omen,1600,3050,4650,18,12,3,20
a3829f99-0642-4cc6-8007-bc207a2efed8_2345,a3829f99-0642-4cc6-8007-bc207a2efed8,2654052,2345,Boostio,337,cypher,1850,600,2450,16,13,4,15
a3829f99-0642-4cc6-8007-bc207a2efed8_2361,a3829f99-0642-4cc6-8007-bc207a2efed8,2654052,2361,Cryo,337,gekko,1700,250,1950,19,15,5,14
a3829f99-0642-4cc6-8007-bc207a2efed8_296,a3829f99-0642-4cc6-8007-bc207a2efed8,2654052,296,Asuna,337,raze,2100,2900,5000,21,14,12,15
4643965f-3e18-4a2a-9f89-21bd9858b2da_725,4643965f-3e18-4a2a-9f89-21bd9858b2da,2653969,725,moose,79,killjoy,2350,2900,5250,14,15,5,14
4643965f-3e18-4a2a-9f89-21bd9858b2da_91,4643965f-3e18-4a2a-9f89-21bd9858b2da,2653969,91,vanity,79,viper,500,0,500,10,17,6,10
4643965f-3e18-4a2a-9f89-21bd9858b2da_10636,4643965f-3e18-4a2a-9f89-21bd9858b2da,2653969,10636,OXY,79,jett,350,650,1000,16,19,6,9
4643965f-3e18-4a2a-9f89-21bd9858b2da_11968,4643965f-3e18-4a2a-9f89-21bd9858b2da,2653969,11968,Runi,79,sova,300,400,700,8,14,5,8
4643965f-3e18-4a2a-9f89-21bd9858b2da_1193,4643965f-3e18-4a2a-9f89-21bd9858b2da,2653969,1193,Xeppaa,79,sage,1050,0,1050,13,17,2,18
4643965f-3e18-4a2a-9f89-21bd9858b2da_14,4643965f-3e18-4a2a-9f89-21bd9858b2da,2653969,14,aspas,1611,jett,50,4100,4150,31,9,6,20
4643965f-3e18-4a2a-9f89-21bd9858b2da_2343,4643965f-3e18-4a2a-9f89-21bd9858b2da,2653969,2343,tex,1611,killjoy,0,0,0,13,15,6,11
4643965f-3e18-4a2a-9f89-21bd9858b2da_207,4643965f-3e18-4a2a-9f89-21bd9858b2da,2653969,207,kiNgg,1611,viper,500,400,900,12,12,4,8
4643965f-3e18-4a2a-9f89-21bd9858b2da_2515,4643965f-3e18-4a2a-9f89-21bd9858b2da,2653969,2515,C0M,1611,sova,1500,4200,5700,9,13,3,7
4643965f-3e18-4a2a-9f89-21bd9858b2da_74,4643965f-3e18-4a2a-9f89-21bd9858b2da,2653969,74,Mazino,1611,harbor,250,500,750,17,12,7,17
6fead2de-0fb4-470a-8919-95774257f533_725,6fead2de-0fb4-470a-8919-95774257f533,2653969,725,moose,79,cypher,900,3900,4800,7,9,0,8
6fead2de-0fb4-470a-8919-95774257f533_91,6fead2de-0fb4-470a-8919-95774257f533,2653969,91,vanity,79,omen,2300,3300,5600,13,9,5,10
6fead2de-0fb4-470a-8919-95774257f533_10636,6fead2de-0fb4-470a-8919-95774257f533,2653969,10636,OXY,79,raze,2100,800,2900,13,15,12,10
6fead2de-0fb4-470a-8919-95774257f533_11968,6fead2de-0fb4-470a-8919-95774257f533,2653969,11968,Runi,79,viper,5000,400,5400,20,11,10,21
6fead2de-0fb4-470a-8919-95774257f533_1193,6fead2de-0fb4-470a-8919-95774257f533,2653969,1193,Xeppaa,79,skye,2400,150,2550,16,10,6,9
6fead2de-0fb4-470a-8919-95774257f533_14,6fead2de-0fb4-470a-8919-95774257f533,2653969,14,aspas,1611,phoenix,50,3900,3950,12,14,2,14
6fead2de-0fb4-470a-8919-95774257f533_2343,6fead2de-0fb4-470a-8919-95774257f533,2653969,2343,tex,1611,cypher,600,0,600,9,14,1,11
6fead2de-0fb4-470a-8919-95774257f533_207,6fead2de-0fb4-470a-8919-95774257f533,2653969,207,kiNgg,1611,omen,100,400,500,14,12,4,13
6fead2de-0fb4-470a-8919-95774257f533_2515,6fead2de-0fb4-470a-8919-95774257f533,2653969,2515,C0M,1611,sova,0,300,300,10,14,2,5
6fead2de-0fb4-470a-8919-95774257f533_74,6fead2de-0fb4-470a-8919-95774257f533,2653969,74,Mazino,1611,breach,200,700,900,8,15,4,8
9ff33c59-9e3e-412a-b015-01881a79eb59_725,9ff33c59-9e3e-412a-b015-01881a79eb59,2653969,725,moose,79,killjoy,800,3900,4700,19,24,8,23
9ff33c59-9e3e-412a-b015-01881a79eb59_91,9ff33c59-9e3e-412a-b015-01881a79eb59,2653969,91,vanity,79,omen,500,400,900,15,25,8,11
9ff33c59-9e3e-412a-b015-01881a79eb59_10636,9ff33c59-9e3e-412a-b015-01881a79eb59,2653969,10636,OXY,79,jett,550,500,1050,35,25,19,28
9ff33c59-9e3e-412a-b015-01881a79eb59_11968,9ff33c59-9e3e-412a-b015-01881a79eb59,2653969,11968,Runi,79,sova,400,300,700,21,21,7,18
9ff33c59-9e3e-412a-b015-01881a79eb59_1193,9ff33c59-9e3e-412a-b015-01881a79eb59,2653969,1193,Xeppaa,79,kay/o,700,0,700,26,24,9,27
9ff33c59-9e3e-412a-b015-01881a79eb59_14,9ff33c59-9e3e-412a-b015-01881a79eb59,2653969,14,aspas,1611,raze,100,300,400,35,23,21,27
9ff33c59-9e3e-412a-b015-01881a79eb59_2343,9ff33c59-9e3e-412a-b015-01881a79eb59,2653969,2343,tex,1611,sage,300,0,300,22,22,10,21
9ff33c59-9e3e-412a-b015-01881a79eb59_207,9ff33c59-9e3e-412a-b015-01881a79eb59,2653969,207,kiNgg,1611,omen,200,650,850,30,21,7,24
9ff33c59-9e3e-412a-b015-01881a79eb59_2515,9ff33c59-9e3e-412a-b015-01881a79eb59,2653969,2515,C0M,1611,viper,200,300,500,13,24,6,5
9ff33c59-9e3e-412a-b015-01881a79eb59_74,9ff33c59-9e3e-412a-b015-01881a79eb59,2653969,74,Mazino,1611,kay/o,100,800,900,19,26,14,15
75c3d8a2-3095-40b8-8cbe-a48dc5844788_11334,75c3d8a2-3095-40b8-8cbe-a48dc5844788,2653970,11334,Demon1,97,jett,450,400,850,19,19,2,14
75c3d8a2-3095-40b8-8cbe-a48dc5844788_292,75c3d8a2-3095-40b8-8cbe-a48dc5844788,2653970,292,Marved,97,viper,450,0,450,21,14,8,18
75c3d8a2-3095-40b8-8cbe-a48dc5844788_297,75c3d8a2-3095-40b8-8cbe-a48dc5844788,2653970,297,Ethan,97,yoru,2100,400,2500,10,18,2,5
75c3d8a2-3095-40b8-8cbe-a48dc5844788_291,75c3d8a2-3095-40b8-8cbe-a48dc5844788,2653970,291,crashies,97,sova,400,0,400,18,14,6,11
75c3d8a2-3095-40b8-8cbe-a48dc5844788_290,75c3d8a2-3095-40b8-8cbe-a48dc5844788,2653970,290,Victor,97,cypher,1450,0,1450,14,19,7,11
75c3d8a2-3095-40b8-8cbe-a48dc5844788_50,75c3d8a2-3095-40b8-8cbe-a48dc5844788,2653970,50,qck1,3412,jett,400,200,600,15,16,8,10
75c3d8a2-3095-40b8-8cbe-a48dc5844788_1812,75c3d8a2-3095-40b8-8cbe-a48dc5844788,2653970,1812,cauanzin,3412,sova,1050,600,1650,12,18,7,6
75c3d8a2-3095-40b8-8cbe-a48dc5844788_58,75c3d8a2-3095-40b8-8cbe-a48dc5844788,2653970,58,Saadhak,3412,kay/o,100,250,350,16,19,7,11
75c3d8a2-3095-40b8-8cbe-a48dc5844788_28,75c3d8a2-3095-40b8-8cbe-a48dc5844788,2653970,28,Less,3412,cypher,650,0,650,25,15,14,20
75c3d8a2-3095-40b8-8cbe-a48dc5844788_272,75c3d8a2-3095-40b8-8cbe-a48dc5844788,2653970,272,tuyz,3412,viper,100,2900,3000,16,14,7,15
5ca11bd6-e218-4a6c-9427-00e7badce91b_11334,5ca11bd6-e218-4a6c-9427-00e7badce91b,2653970,11334,Demon1,97,raze,1950,1200,3150,19,9,2,14
5ca11bd6-e218-4a6c-9427-00e7badce91b_292,5ca11bd6-e218-4a6c-9427-00e7badce91b,2653970,292,Marved,97,omen,2100,3500,5600,12,9,2,8
5ca11bd6-e218-4a6c-9427-00e7badce91b_297,5ca11bd6-e218-4a6c-9427-00e7badce91b,2653970,297,Ethan,97,kay/o,3200,750,3950,9,10,1,6
5ca11bd6-e218-4a6c-9427-00e7badce91b_291,5ca11bd6-e218-4a6c-9427-00e7badce91b,2653970,291,crashies,97,gekko,3500,550,4050,16,7,7,14
5ca11bd6-e218-4a6c-9427-00e7badce91b_290,5ca11bd6-e218-4a6c-9427-00e7badce91b,2653970,290,Victor,97,cypher,2700,0,2700,13,7,7,9
5ca11bd6-e218-4a6c-9427-00e7badce91b_50,5ca11bd6-e218-4a6c-9427-00e7badce91b,2653970,50,qck1,3412,phoenix,400,650,1050,8,14,1,8
5ca11bd6-e218-4a6c-9427-00e7badce91b_1812,5ca11bd6-e218-4a6c-9427-00e7badce91b,2653970,1812,cauanzin,3412,breach,500,450,950,9,14,3,8
5ca11bd6-e218-4a6c-9427-00e7badce91b_58,5ca11bd6-e218-4a6c-9427-00e7badce91b,2653970,58,Saadhak,3412,sova,650,700,1350,6,14,2,5
5ca11bd6-e218-4a6c-9427-00e7badce91b_28,5ca11bd6-e218-4a6c-9427-00e7badce91b,2653970,28,Less,3412,viper,450,400,850,11,15,2,8
5ca11bd6-e218-4a6c-9427-00e7badce91b_272,5ca11bd6-e218-4a6c-9427-00e7badce91b,2653970,272,tuyz,3412,omen,300,250,550,8,12,6,6
f8c3e88f-cc2a-415d-bf6d-bcfb5248e727_14940,f8c3e88f-cc2a-415d-bf6d-bcfb5248e727,2653972,14940,icy,96,raze,2150,0,2150,10,18,4,8
f8c3e88f-cc2a-415d-bf6d-bcfb5248e727_1192,f8c3e88f-cc2a-415d-bf6d-bcfb5248e727,2653972,1192,leaf,96,killjoy,6600,200,6800,17,13,8,11
f8c3e88f-cc2a-415d-bf6d-bcfb5248e727_2349,f8c3e88f-cc2a-415d-bf6d-bcfb5248e727,2653972,2349,valyn,96,omen,1750,400,2150,21,13,12,17
f8c3e88f-cc2a-415d-bf6d-bcfb5248e727_2353,f8c3e88f-cc2a-415d-bf6d-bcfb5248e727,2653972,2353,trent,96,fade,2400,2900,5300,17,13,9,16
f8c3e88f-cc2a-415d-bf6d-bcfb5248e727_2351,f8c3e88f-cc2a-415d-bf6d-bcfb5248e727,2653972,2351,JonahP,96,viper,2000,2900,4900,17,13,10,12
f8c3e88f-cc2a-415d-bf6d-bcfb5248e727_2347,f8c3e88f-cc2a-415d-bf6d-bcfb5248e727,2653972,2347,JAWGEMO,281,raze,200,0,200,8,17,6,5
f8c3e88f-cc2a-415d-bf6d-bcfb5248e727_306,f8c3e88f-cc2a-415d-bf6d-bcfb5248e727,2653972,306,Derrek,281,fade,100,200,300,12,16,8,9
f8c3e88f-cc2a-415d-bf6d-bcfb5248e727_303,f8c3e88f-cc2a-415d-bf6d-bcfb5248e727,2653972,303,NaturE,281,viper,250,2900,3150,24,14,8,19
f8c3e88f-cc2a-415d-bf6d-bcfb5248e727_2891,f8c3e88f-cc2a-415d-bf6d-bcfb5248e727,2653972,2891,Apoth,281,cypher,50,0,50,14,17,8,17
f8c3e88f-cc2a-415d-bf6d-bcfb5248e727_307,f8c3e88f-cc2a-415d-bf6d-bcfb5248e727,2653972,307,supamen,281,omen,250,400,650,12,18,7,11
fe03185a-024e-48a8-a378-2c0a7a8a64e3_14940,fe03185a-024e-48a8-a378-2c0a7a8a64e3,2653972,14940,icy,96,gekko,1350,4150,5500,7,9,3,4
fe03185a-024e-48a8-a378-2c0a7a8a64e3_1192,fe03185a-024e-48a8-a378-2c0a7a8a64e3,2653972,1192,leaf,96,killjoy,3200,3700,6900,15,8,10,9
fe03185a-024e-48a8-a378-2c0a7a8a64e3_2349,fe03185a-024e-48a8-a378-2c0a7a8a64e3,2653972,2349,valyn,96,omen,5250,4250,9500,18,6,8,17
fe03185a-024e-48a8-a378-2c0a7a8a64e3_2353,fe03185a-024e-48a8-a378-2c0a7a8a64e3,2653972,2353,trent,96,sova,1150,4200,5350,16,7,6,9
fe03185a-024e-48a8-a378-2c0a7a8a64e3_2351,fe03185a-024e-48a8-a378-2c0a7a8a64e3,2653972,2351,JonahP,96,viper,1950,4300,6250,16,10,4,11
fe03185a-024e-48a8-a378-2c0a7a8a64e3_2347,fe03185a-024e-48a8-a378-2c0a7a8a64e3,2653972,2347,JAWGEMO,281,jett,50,0,50,9,14,3,8
fe03185a-024e-48a8-a378-2c0a7a8a64e3_306,fe03185a-024e-48a8-a378-2c0a7a8a64e3,2653972,306,Derrek,281,sova,0,400,400,8,16,4,7
fe03185a-024e-48a8-a378-2c0a7a8a64e3_303,fe03185a-024e-48a8-a378-2c0a7a8a64e3,2653972,303,NaturE,281,killjoy,100,400,500,14,14,3,17
fe03185a-024e-48a8-a378-2c0a7a8a64e3_2891,fe03185a-024e-48a8-a378-2c0a7a8a64e3,2653972,2891,Apoth,281,harbor,350,650,1000,2,15,1,2
fe03185a-024e-48a8-a378-2c0a7a8a64e3_307,fe03185a-024e-48a8-a378-2c0a7a8a64e3,2653972,307,supamen,281,viper,150,3700,3850,7,13,3,6
2bbb4c72-0036-4d88-b13a-43b86bc5b29d_90,2bbb4c72-0036-4d88-b13a-43b86bc5b29d,2653973,90,TenZ,1079,kay/o,5350,550,5900,15,16,2,12
2bbb4c72-0036-4d88-b13a-43b86bc5b29d_287,2bbb4c72-0036-4d88-b13a-43b86bc5b29d,2653973,287,zekken,1079,jett,5800,350,6150,14,17,8,13
2bbb4c72-0036-4d88-b13a-43b86bc5b29d_2512,2bbb4c72-0036-4d88-b13a-43b86bc5b29d,2653973,2512,johnqt,1079,viper,7000,4800,11800,15,12,5,14
2bbb4c72-0036-4d88-b13a-43b86bc5b29d_94,2bbb4c72-0036-4d88-b13a-43b86bc5b29d,2653973,94,Zellsis,1079,killjoy,4300,600,4900,13,13,5,11
2bbb4c72-0036-4d88-b13a-43b86bc5b29d_3260,2bbb4c72-0036-4d88-b13a-43b86bc5b29d,2653973,3260,Sacy,1079,gekko,4400,3900,8300,22,13,17,21
2bbb4c72-0036-4d88-b13a-43b86bc5b29d_2341,2bbb4c72-0036-4d88-b13a-43b86bc5b29d,2653973,2341,eeiu,337,sova,0,300,300,11,14,5,10
2bbb4c72-0036-4d88-b13a-43b86bc5b29d_727,2bbb4c72-0036-4d88-b13a-43b86bc5b29d,2653973,727,bang,337,viper,350,200,550,17,16,5,16
2bbb4c72-0036-4d88-b13a-43b86bc5b29d_2345,2bbb4c72-0036-4d88-b13a-43b86bc5b29d,2653973,2345,Boostio,337,killjoy,0,0,0,6,17,7,4
2bbb4c72-0036-4d88-b13a-43b86bc5b29d_2361,2bbb4c72-0036-4d88-b13a-43b86bc5b29d,2653973,2361,Cryo,337,jett,50,350,400,26,16,8,19
2bbb4c72-0036-4d88-b13a-43b86bc5b29d_296,2bbb4c72-0036-4d88-b13a-43b86bc5b29d,2653973,296,Asuna,337,gekko,900,550,1450,11,16,3,10
d22aabdb-c9d2-4c94-a2fe-43a84c1b5ffc_90,d22aabdb-c9d2-4c94-a2fe-43a84c1b5ffc,2653973,90,TenZ,1079,omen,3850,950,4800,14,12,4,9
d22aabdb-c9d2-4c94-a2fe-43a84c1b5ffc_287,d22aabdb-c9d2-4c94-a2fe-43a84c1b5ffc,2653973,287,zekken,1079,raze,3100,4000,7100,20,15,8,16
d22aabdb-c9d2-4c94-a2fe-43a84c1b5ffc_2512,d22aabdb-c9d2-4c94-a2fe-43a84c1b5ffc,2653973,2512,johnqt,1079,cypher,3400,4000,7400,15,9,14,13
d22aabdb-c9d2-4c94-a2fe-43a84c1b5ffc_94,d22aabdb-c9d2-4c94-a2fe-43a84c1b5ffc,2653973,94,Zellsis,1079,viper,1900,400,2300,14,8,7,12
d22aabdb-c9d2-4c94-a2fe-43a84c1b5ffc_3260,d22aabdb-c9d2-4c94-a2fe-43a84c1b5ffc,2653973,3260,Sacy,1079,skye,4600,4050,8650,14,12,9,11
d22aabdb-c9d2-4c94-a2fe-43a84c1b5ffc_2341,d22aabdb-c9d2-4c94-a2fe-43a84c1b5ffc,2653973,2341,eeiu,337,fade,0,450,450,10,15,6,9
d22aabdb-c9d2-4c94-a2fe-43a84c1b5ffc_727,d22aabdb-c9d2-4c94-a2fe-43a84c1b5ffc,2653973,727,bang,337,viper,0,0,0,12,17,1,15
d22aabdb-c9d2-4c94-a2fe-43a84c1b5ffc_2345,d22aabdb-c9d2-4c94-a2fe-43a84c1b5ffc,2653973,2345,Boostio,337,gekko,200,550,750,4,15,2,2
d22aabdb-c9d2-4c94-a2fe-43a84c1b5ffc_2361,d22aabdb-c9d2-4c94-a2fe-43a84c1b5ffc,2653973,2361,Cryo,337,astra,350,150,500,14,14,4,10
d22aabdb-c9d2-4c94-a2fe-43a84c1b5ffc_296,d22aabdb-c9d2-4c94-a2fe-43a84c1b5ffc,2653973,296,Asuna,337,raze,0,300,300,16,16,7,10
1d75b223-64a3-46e9-8ad8-89d4de11044a_77,1d75b223-64a3-46e9-8ad8-89d4de11044a,2653974,77,keznitdeuS,48457,raze,2100,0,2100,23,16,9,18
1d75b223-64a3-46e9-8ad8-89d4de11044a_3078,1d75b223-64a3-46e9-8ad8-89d4de11044a,2653974,3078,Shyy,48457,killjoy,0,4700,4700,11,10,7,8
1d75b223-64a3-46e9-8ad8-89d4de11044a_83,1d75b223-64a3-46e9-8ad8-89d4de11044a,2653974,83,Klaus,48457,viper,0,4300,4300,12,15,3,9
1d75b223-64a3-46e9-8ad8-89d4de11044a_208,1d75b223-64a3-46e9-8ad8-89d4de11044a,2653974,208,Melser,48457,omen,950,4050,5000,15,13,3,16
1d75b223-64a3-46e9-8ad8-89d4de11044a_48,1d75b223-64a3-46e9-8ad8-89d4de11044a,2653974,48,heat,48457,fade,2850,700,3550,16,13,4,14
1d75b223-64a3-46e9-8ad8-89d4de11044a_19,1d75b223-64a3-46e9-8ad8-89d4de11044a,2653974,19,kon4n,99,viper,100,0,100,10,15,4,7
1d75b223-64a3-46e9-8ad8-89d4de11044a_57,1d75b223-64a3-46e9-8ad8-89d4de11044a,2653974,57,mwzera,99,raze,300,400,700,10,17,3,5
1d75b223-64a3-46e9-8ad8-89d4de11044a_52,1d75b223-64a3-46e9-8ad8-89d4de11044a,2653974,52,Nozwer,99,skye,500,950,1450,23,14,10,22
1d75b223-64a3-46e9-8ad8-89d4de11044a_3314,1d75b223-64a3-46e9-8ad8-89d4de11044a,2653974,3314,havoc,99,killjoy,150,0,150,10,16,2,12
1d75b223-64a3-46e9-8ad8-89d4de11044a_51,1d75b223-64a3-46e9-8ad8-89d4de11044a,2653974,51,Khalil,99,omen,50,0,50,14,15,6,13
15aba0eb-0241-4525-8138-098143330bc8_77,15aba0eb-0241-4525-8138-098143330bc8,2653974,77,keznitdeuS,48457,reyna,3700,700,4400,24,17,14,21
15aba0eb-0241-4525-8138-098143330bc8_3078,15aba0eb-0241-4525-8138-098143330bc8,2653974,3078,Shyy,48457,killjoy,1700,300,2000,12,15,4,10
15aba0eb-0241-4525-8138-098143330bc8_83,15aba0eb-0241-4525-8138-098143330bc8,2653974,83,Klaus,48457,gekko,3900,550,4450,8,17,4,9
15aba0eb-0241-4525-8138-098143330bc8_208,15aba0eb-0241-4525-8138-098143330bc8,2653974,208,Melser,48457,viper,3000,300,3300,13,16,8,15
15aba0eb-0241-4525-8138-098143330bc8_48,15aba0eb-0241-4525-8138-098143330bc8,2653974,48,heat,48457,kay/o,1100,200,1300,26,15,12,17
15aba0eb-0241-4525-8138-098143330bc8_19,15aba0eb-0241-4525-8138-098143330bc8,2653974,19,kon4n,99,viper,400,3300,3700,14,17,3,13
15aba0eb-0241-4525-8138-098143330bc8_57,15aba0eb-0241-4525-8138-098143330bc8,2653974,57,mwzera,99,omen,0,3300,3300,23,18,3,19
15aba0eb-0241-4525-8138-098143330bc8_52,15aba0eb-0241-4525-8138-098143330bc8,2653974,52,Nozwer,99,kay/o,1850,2900,4750,11,16,6,7
15aba0eb-0241-4525-8138-098143330bc8_3314,15aba0eb-0241-4525-8138-098143330bc8,2653974,3314,havoc,99,gekko,550,0,550,18,18,7,19
15aba0eb-0241-4525-8138-098143330bc8_51,15aba0eb-0241-4525-8138-098143330bc8,2653974,51,Khalil,99,killjoy,1450,3250,4700,14,14,2,12
40be6139-32f9-4bff-9cef-14aed306f587_77,40be6139-32f9-4bff-9cef-14aed306f587,2653974,77,keznitdeuS,48457,jett,8850,300,9150,19,11,6,10
40be6139-32f9-4bff-9cef-14aed306f587_3078,40be6139-32f9-4bff-9cef-14aed306f587,2653974,3078,Shyy,48457,cypher,8400,300,8700,15,7,4,12
40be6139-32f9-4bff-9cef-14aed306f587_83,40be6139-32f9-4bff-9cef-14aed306f587,2653974,83,Klaus,48457,sova,7000,3300,10300,13,11,7,14
